candidate,evaluation_stage,baseline_candidates,train_start,train_end,test_start,test_end,feature,split_importance,gain_importance
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-010,8.0,32.76816987991333
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__FR-002,6.0,19.925559997558594
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-016,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__FR-005,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-004,16.0,68.89912962913513
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-015,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__FR-004,23.0,117.31529927253723
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-011,17.0,111.10378837585449
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-021,13.0,72.84899878501892
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__INT-003,24.0,169.24368906021118
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__OB-005,26.0,165.59194993972778
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-023,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__FR-001,3.0,18.258790016174316
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__HF-004,29.0,203.73725032806396
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__PV-002,110.0,1060.5443620681763
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__OB-002,16.0,90.36338019371033
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__OB-001,63.0,677.6591205596924
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-04-28,2020-07-27,2020-07-28,2020-08-24,self__FR-010,2.0,9.559879779815674
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__amount,23.0,186.34291887283325
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__atr_14,10.0,69.44048976898193
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__bias_20,80.0,999.6569986343384
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__cci_14,5.0,34.0806097984314
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__float_market_cap,14.0,81.22326993942261
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__kdj_d_9_3_3,20.0,122.55141115188599
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__macd_diff_12_26_9,26.0,274.89448261260986
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__macd_hist_12_26_9,15.0,65.6503496170044
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__momentum_5,109.0,1655.3960809707642
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__net_profit_rate_ttm,15.0,76.95244908332825
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__netflow_amount_rate_main,137.0,1552.8280589580536
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__total_market_cap,11.0,110.6247296333313
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__turn,70.0,1057.0359301567078
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__volatility_5,38.0,306.870299577713
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,factorlib__volume,49.0,620.3591775894165
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__FR-013,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__INT-002,16.0,74.73548984527588
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__OB-004,14.0,78.17264032363892
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-009,18.0,81.43810987472534
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__OB-003,16.0,94.47187924385071
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__FR-012,3.0,14.545850276947021
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-017,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-019,29.0,151.0362503528595
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__HF-001,28.0,189.15951800346375
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-010,12.0,56.27377009391785
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__FR-002,22.0,101.78558039665222
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-016,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__FR-005,14.0,66.00874042510986
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-004,3.0,13.637300252914429
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-015,0.0,0.0
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__FR-004,20.0,82.10445952415466
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-011,11.0,70.50177001953125
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-021,25.0,164.89099073410034
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__INT-003,60.0,483.9384593963623
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__OB-005,46.0,380.5190315246582
__joint_lightgbm__,final_joint,"self__FR-013,self__INT-002,self__OB-004,self__PV-009,self__OB-003,self__FR-012,self__PV-017,self__PV-019,self__HF-001,self__PV-010,self__FR-002,self__PV-016,self__FR-005,self__PV-004,self__PV-015,self__FR-004,self__PV-011,self__PV-021,self__INT-003,self__OB-005,self__PV-023,self__FR-001,self__HF-004,self__PV-002,self__OB-002,self__OB-001,self__FR-010",2020-05-29,2020-08-24,2020-08-25,2020-09-21,self__PV-023,8.0,34.57074046134949
