date,return_date,quintile,mean_o2c_return,scored_stocks,candidate_stocks,five_group_mean,excess_return,cumulative_excess_pp
2025-05-07,2025-05-08,3,0.009709232449531556,200,200,0.01008776338473715,-0.0003785309352055937,1.2896120059155465
2025-05-07,2025-05-08,4,0.008852005302906037,200,200,0.01008776338473715,-0.001235758081831113,-5.032609892221811
2025-05-08,2025-05-09,0,-0.014187940657138824,200,200,-0.009724359827210205,-0.004463580829928619,-0.5642552018688509
2025-05-08,2025-05-09,1,-0.012477133870124817,200,200,-0.009724359827210205,-0.0027527740429146123,3.687078408926999
2025-05-08,2025-05-09,2,-0.009414085234054412,198,200,-0.009724359827210205,0.00031027459315579285,-0.07043334872063396
2025-05-08,2025-05-09,3,-0.006476720869541168,200,200,-0.009724359827210205,0.0032476389576690367,1.6143759016824502
2025-05-08,2025-05-09,4,-0.006065918505191803,200,200,-0.009724359827210205,0.0036584413220184017,-4.666765760019971
2025-05-09,2025-05-12,0,0.00566479504108429,200,200,0.006376239349745741,-0.0007114443086614509,-0.635399632734996
2025-05-09,2025-05-12,1,0.007429583668708801,200,200,0.006376239349745741,0.0010533443189630603,3.7924128408233053
2025-05-09,2025-05-12,2,0.007470990371222448,198,200,0.006376239349745741,0.0010947510214767073,0.039041753427036766
2025-05-09,2025-05-12,3,0.006604517102241516,200,200,0.006376239349745741,0.00022827775249577558,1.6372036769320277
2025-05-09,2025-05-12,4,0.004711310565471649,200,200,0.006376239349745741,-0.0016649287842740914,-4.833258638447379
2025-05-12,2025-05-13,0,-0.012303760945796967,200,200,-0.009248636446817957,-0.0030551244989790102,-0.940912082632897
2025-05-12,2025-05-13,1,-0.009894735813140869,200,200,-0.009248636446817957,-0.0006460993663229119,3.727802904191014
2025-05-12,2025-05-13,2,-0.008457194976132325,198,200,-0.009248636446817957,0.0007914414706856315,0.1181859004955999
2025-05-12,2025-05-13,3,-0.009913385510444642,200,200,-0.009248636446817957,-0.0006647490636266847,1.5707287705693591
2025-05-12,2025-05-13,4,-0.0056741049885749816,200,200,-0.009248636446817957,0.0035745314582429754,-4.475805492623083
2025-05-13,2025-05-14,0,0.004949986040592194,200,200,0.00300775591592596,0.0019422301246662336,-0.7466890701662737
2025-05-13,2025-05-14,1,0.0013676682114601136,200,200,0.00300775591592596,-0.0016400877044658465,3.5637941337444294
2025-05-13,2025-05-14,2,0.002514948748578929,198,200,0.00300775591592596,-0.0004928071673470313,0.06890518376089678
2025-05-13,2025-05-14,3,0.0010109943151473998,200,200,0.00300775591592596,-0.0019967616007785603,1.3710526104915033
2025-05-13,2025-05-14,4,0.005195182263851166,200,200,0.00300775591592596,0.002187426347925206,-4.257062857830562
2025-05-14,2025-05-15,0,-0.019978424310684206,200,200,-0.011638595688222637,-0.008339828622461569,-1.5806719324124308
2025-05-14,2025-05-15,1,-0.01354160249233246,200,200,-0.011638595688222637,-0.0019030068041098226,3.3734934533334466
2025-05-14,2025-05-15,2,-0.010153675019138992,198,200,-0.011638595688222637,0.001484920669083645,0.2173972506692613
2025-05-14,2025-05-15,3,-0.00951081395149231,200,200,-0.011638595688222637,0.0021277817367303265,1.5838307841645356
2025-05-14,2025-05-15,4,-0.00500846266746521,200,200,-0.011638595688222637,0.006630133020757427,-3.594049555754819
2025-05-15,2025-05-16,0,0.0031684911251068115,200,200,0.0038800403307182618,-0.0007115492056114503,-1.6518268529735758
2025-05-15,2025-05-16,1,0.006463679671287537,200,200,0.0038800403307182618,0.002583639340569275,3.631857387390375
2025-05-15,2025-05-16,2,0.003569147502533113,198,200,0.0038800403307182618,-0.0003108928281851486,0.18630796785074644
2025-05-15,2025-05-16,3,0.003946459889411926,200,200,0.0038800403307182618,6.641955869366454e-05,1.5904727400339023
2025-05-15,2025-05-16,4,0.0022524234652519224,200,200,0.0038800403307182618,-0.0016276168654663394,-3.7568112423014535
2025-05-16,2025-05-19,0,0.002537309229373932,200,200,0.0048706196871670816,-0.0023333104577931496,-1.8851578987528907
2025-05-16,2025-05-19,1,0.002213279604911804,200,200,0.0048706196871670816,-0.0026573400822552775,3.3661233791648466
2025-05-16,2025-05-19,2,0.0033230050043626265,198,200,0.0048706196871670816,-0.001547614682804455,0.03154649957030093
2025-05-16,2025-05-19,3,0.0077246007323265075,200,200,0.0048706196871670816,0.002853981045159426,1.8758708445498449
2025-05-16,2025-05-19,4,0.008554903864860535,200,200,0.0048706196871670816,0.003684284177693453,-3.388382824532108
2025-05-19,2025-05-20,0,0.006596511602401734,200,200,0.00748415769674071,-0.0008876460943389765,-1.9739225081867884
2025-05-19,2025-05-20,1,0.007458755075931549,200,200,0.00748415769674071,-2.5402620809160913e-05,3.3635831170839308
2025-05-19,2025-05-20,2,0.009341016786182346,199,200,0.00748415769674071,0.0018568590894416353,0.21723240851446446
2025-05-19,2025-05-20,3,0.009570458233356475,200,200,0.00748415769674071,0.002086300536615765,2.0845008982114215
2025-05-19,2025-05-20,4,0.004454046785831452,200,200,0.00748415769674071,-0.0030301109109092585,-3.6913939156230335
2025-05-20,2025-05-21,0,-0.003286965489387512,200,200,-0.0004817477326896322,-0.0028052177566978797,-2.2544442838565764
2025-05-20,2025-05-21,1,-0.0015131115913391113,200,200,-0.0004817477326896322,-0.0010313638586494792,3.2604467312189827
2025-05-20,2025-05-21,2,5.0031360070310044e-05,199,200,-0.0004817477326896322,0.0005317790927599422,0.27041031779045865
2025-05-20,2025-05-21,3,0.0016090181005660013,199,200,-0.0004817477326896322,0.0020907658332556334,2.2935774815369845
2025-05-20,2025-05-21,4,0.0007322889566421509,200,200,-0.0004817477326896322,0.001214036689331783,-3.5699902466898554
2025-05-21,2025-05-22,0,-0.008360798954963684,200,200,-0.0080200594034596,-0.00034073955150408335,-2.2885182390069847
2025-05-21,2025-05-22,1,-0.008511540578238328,199,200,-0.0080200594034596,-0.0004914811747787282,3.21129861374111
2025-05-21,2025-05-22,2,-0.007015078958838877,198,200,-0.0080200594034596,0.001004980444620723,0.370908362252531
2025-05-21,2025-05-22,3,-0.00800895631313324,200,200,-0.0080200594034596,1.1103090326361129e-05,2.2946877905696206
2025-05-21,2025-05-22,4,-0.008203922212123871,200,200,-0.0080200594034596,-0.00018386280866427088,-3.588376527556283
2025-05-22,2025-05-23,0,-0.012954838573932648,200,200,-0.010607533899055518,-0.0023473046748771296,-2.5232487064946976
2025-05-22,2025-05-23,1,-0.011992369890213012,200,200,-0.010607533899055518,-0.0013848359911574938,3.0728150146253608
2025-05-22,2025-05-23,2,-0.010474968985252573,197,200,-0.010607533899055518,0.00013256491380294472,0.38416485363282543
2025-05-22,2025-05-23,3,-0.009215352237224578,200,200,-0.010607533899055518,0.00139218166183094,2.4339059567527146
2025-05-22,2025-05-23,4,-0.008400139808654785,200,200,-0.010607533899055518,0.0022073940904007334,-3.367637118516209
2025-05-23,2025-05-26,0,0.009823498427867889,200,200,0.005968192198857438,0.0038553062290104505,-2.1377180835936525
2025-05-23,2025-05-26,1,0.006319812834262848,200,200,0.005968192198857438,0.0003516206354054101,3.1079770781659017
2025-05-23,2025-05-26,2,0.005086593821569143,197,200,0.005968192198857438,-0.0008815983772882952,0.2960050159039959
2025-05-23,2025-05-26,3,0.005300787687301636,200,200,0.005968192198857438,-0.000667404511555802,2.3671655055971343
2025-05-23,2025-05-26,4,0.003310268223285675,200,200,0.005968192198857438,-0.002657923975571763,-3.6334295160733854
2025-05-26,2025-05-27,0,-0.0007582658529281616,200,200,-0.00032321842612348834,-0.0004350474268046733,-2.18122282627412
2025-05-26,2025-05-27,1,-0.004907576441764832,200,200,-0.00032321842612348834,-0.0045843580156413434,2.6495412766017674
2025-05-26,2025-05-27,2,-0.00016898612685615035,197,200,-0.00032321842612348834,0.00015423229926733799,0.31142824583072976
2025-05-26,2025-05-27,3,0.001426459848880768,200,200,-0.00032321842612348834,0.0017496782750042563,2.5421333330975604
2025-05-26,2025-05-27,4,0.002792276442050934,200,200,-0.00032321842612348834,0.003115494868174422,-3.3218800292559436
2025-05-27,2025-05-28,0,-0.00529312014579773,200,200,-0.0033135065454516915,-0.0019796136003460384,-2.3791841863087235
2025-05-27,2025-05-28,1,-0.0034193450212478636,200,200,-0.0033135065454516915,-0.00010583847579617202,2.6389574290221502
2025-05-27,2025-05-28,2,-0.0007566219659021058,197,200,-0.0033135065454516915,0.002556884579549586,0.5671167037856883
2025-05-27,2025-05-28,3,-0.004131208062171936,200,200,-0.0033135065454516915,-0.0008177015167202444,2.460363181425536
2025-05-27,2025-05-28,4,-0.0029672375321388245,200,200,-0.0033135065454516915,0.00034626901331286705,-3.287253127924657
2025-05-28,2025-05-29,0,0.018501574397087096,200,200,0.01677597708387423,0.0017255973132128642,-2.206624454987437
2025-05-28,2025-05-29,1,0.018263832330703736,200,200,0.01677597708387423,0.0014878552468295045,2.787742953705101
2025-05-28,2025-05-29,2,0.016934973939421213,197,200,0.01677597708387423,0.000158996855546982,0.5830163893403866
2025-05-28,2025-05-29,3,0.015758714377880095,200,200,0.01677597708387423,-0.001017262705994136,2.3586369108261223
2025-05-28,2025-05-29,4,0.014420790374279022,200,200,0.01677597708387423,-0.0023551867095952094,-3.522771798884178
2025-05-29,2025-05-30,0,-0.01256862461566925,200,200,-0.0075683623394990325,-0.005000262276170218,-2.706650682604459
2025-05-29,2025-05-30,1,-0.00972555011510849,200,200,-0.0075683623394990325,-0.0021571877756094574,2.572024176144155
2025-05-29,2025-05-30,2,-0.005322252433312121,197,200,-0.0075683623394990325,0.0022461099061869116,0.8076273799590777
2025-05-29,2025-05-30,3,-0.006297489106655121,200,200,-0.0075683623394990325,0.0012708732328439113,2.485724234110513
2025-05-29,2025-05-30,4,-0.003927895426750183,200,200,-0.0075683623394990325,0.0036404669127488498,-3.1587251076092926
2025-05-30,2025-06-03,0,0.012433861792087554,200,200,0.010911568092513205,0.001522293699574349,-2.554421312647024
2025-05-30,2025-06-03,1,0.010858069956302643,200,200,0.010911568092513205,-5.349813621056271e-05,2.5666743625230986
2025-05-30,2025-06-03,2,0.013369257982612261,197,200,0.010911568092513205,0.002457689890099056,1.0533963689689834
2025-05-30,2025-06-03,3,0.010322241485118866,200,200,0.010911568092513205,-0.0005893266073943391,2.4267915733710796
2025-05-30,2025-06-03,4,0.007574409246444702,200,200,0.010911568092513205,-0.0033371588460685032,-3.492440992216143
2025-06-03,2025-06-04,0,0.010186538398265839,200,200,0.009146164298965241,0.0010403740993005974,-2.4503839027169643
2025-06-03,2025-06-04,1,0.009318192005157471,200,200,0.009146164298965241,0.00017202770619222964,2.5838771331423214
2025-06-03,2025-06-04,2,0.00901341468549622,197,200,0.009146164298965241,-0.00013274961346902182,1.040121407622081
2025-06-03,2025-06-04,3,0.008402595221996307,200,200,0.009146164298965241,-0.0007435690769689342,2.352434665674186
2025-06-03,2025-06-04,4,0.00881008118391037,200,200,0.009146164298965241,-0.00033608311505487105,-3.5260493037216296
2025-06-04,2025-06-05,0,0.003163396418094635,200,200,0.004147848100975306,-0.0009844516828806712,-2.548829071005031
2025-06-04,2025-06-05,1,0.007425757050514221,200,200,0.004147848100975306,0.003277908949538915,2.911668028096213
2025-06-04,2025-06-05,2,0.007805869735852637,198,200,0.004147848100975306,0.0036580216348773304,1.4059235711098141
2025-06-04,2025-06-05,3,0.003405471444129944,200,200,0.004147848100975306,-0.0007423766568453623,2.2781969999896496
2025-06-04,2025-06-05,4,-0.0010612541437149048,200,200,0.004147848100975306,-0.005209102244690211,-4.0469595281906505
2025-06-05,2025-06-06,0,-0.005339764654636383,200,200,-0.0015190748701143504,-0.0038206897845220323,-2.9308980494572348
2025-06-05,2025-06-06,1,0.00030188858509063723,200,200,-0.0015190748701143504,0.0018209634552049875,3.093764373616712
2025-06-05,2025-06-06,2,-0.004773927693390966,199,200,-0.0015190748701143504,-0.0032548528232766156,1.0804382887821526
2025-06-05,2025-06-06,3,3.6528706550598146e-05,200,200,-0.0015190748701143504,0.0015556035766649485,2.4337573576561446
2025-06-05,2025-06-06,4,0.0021799007058143616,200,200,-0.0015190748701143504,0.003698975575928712,-3.6770619705977796
2025-06-06,2025-06-09,0,0.010033101439476014,200,200,0.00943131414010896,0.0006017872993670532,-2.8707193195205294
2025-06-06,2025-06-09,1,0.01209032118320465,200,200,0.00943131414010896,0.00265900704309569,3.3596650779262807
2025-06-06,2025-06-09,2,0.010076148725634244,199,200,0.00943131414010896,0.0006448345855252832,1.1449217473346809
2025-06-06,2025-06-09,3,0.007872806122554607,199,200,0.00943131414010896,-0.001558508017554354,2.2779065559007092
2025-06-06,2025-06-09,4,0.007084193229675293,200,200,0.00943131414010896,-0.002347120910433668,-3.9117740616411467
2025-06-09,2025-06-10,0,-0.012789668142795562,200,200,-0.008113054862273997,-0.004676613280521566,-3.338380647572686
2025-06-09,2025-06-10,1,-0.01011985272169113,200,200,-0.008113054862273997,-0.002006797859417134,3.1589852919845676
2025-06-09,2025-06-10,2,-0.00703107382184896,199,200,-0.008113054862273997,0.0010819810404250367,1.2531198513771844
2025-06-09,2025-06-10,3,-0.005732851922512054,200,200,-0.008113054862273997,0.0023802029397619424,2.5159268498769034
2025-06-09,2025-06-10,4,-0.004891827702522278,200,200,-0.008113054862273997,0.003221227159751719,-3.589651345665975
