strategy,scenario,year,days,average_one_way_turnover,annualized_return,sharpe,cumulative_return,max_drawdown
buffer_10_20_partial50,fees_slip0,2025,243,0.5896996040283662,0.09945189209764828,0.7475484474735516,0.09133345976254836,-0.100631033561697
buffer_10_20_partial50,fees_slip0,2026,159,0.6040781080911678,0.18241451460444355,0.8303732643822711,0.10514989034509825,-0.16800701453171496
buffer_10_20_partial50,fees_slip2,2025,243,0.5896105762651418,0.0399764221149821,0.3005757487795106,0.030522167221085805,-0.10632397895873813
buffer_10_20_partial50,fees_slip2,2026,159,0.6039931115408672,0.12147893892010475,0.5530346542215773,0.0634859233614673,-0.18071556419193657
buffer_10_20_partial50,fees_slip5,2025,243,0.589477412984468,-0.04920336212363026,-0.3701046109208703,-0.054394434857265694,-0.11872239873147472
buffer_10_20_partial50,fees_slip5,2026,159,0.6038659414137919,0.030107586314186446,0.1370824663017097,0.003919172759217604,-0.20134663278735399
buffer_10_20_every2_phase0,gross,2025,243,0.5908833515638158,0.4668790810586235,3.3127111088363783,0.5531306819442467,-0.0801777887442836
buffer_10_20_every2_phase0,gross,2026,159,0.5955729474639576,0.42793855305982126,1.896595917204438,0.2890707188661541,-0.1566661068847588
buffer_10_20_every2_phase0,fees_slip0,2025,243,0.5904707049628614,0.302637333747769,2.155718130525338,0.32604329874666016,-0.09662534545496937
buffer_10_20_every2_phase0,fees_slip0,2026,159,0.5951883878995999,0.2626469681489752,1.1621914115521519,0.16148821926620371,-0.18654253164020917
buffer_10_20_every2_phase0,fees_slip2,2025,243,0.5903240772258159,0.2430090775384312,1.73104157048557,0.25202126099596267,-0.10319221386222699
buffer_10_20_every2_phase0,fees_slip2,2026,159,0.5950513299954113,0.2026288465249562,0.8956175206378637,0.11831754668253325,-0.19715478483105287
buffer_10_20_every2_phase0,fees_slip5,2025,243,0.5901065007068836,0.15362082776465738,1.0928558189770154,0.14866404191478266,-0.1162511911622447
buffer_10_20_every2_phase0,fees_slip5,2026,159,0.5948478295953913,0.11265251620451126,0.49683158878721956,0.056549465712186775,-0.216459830551894
buffer_10_20_every2_phase1,gross,2025,243,0.5900348119505642,0.322922369425837,2.3493569801935146,0.3527655392547433,-0.09838810086520777
buffer_10_20_every2_phase1,gross,2026,159,0.5903994225543256,0.359149977663037,1.671972586932605,0.23622993609820653,-0.1152340227748011
buffer_10_20_every2_phase1,fees_slip0,2025,243,0.5896488971025668,0.1589787589844011,1.1636552367896849,0.1552422217609526,-0.10788195569738734
buffer_10_20_every2_phase1,fees_slip0,2026,159,0.5900097672806759,0.19494873986854738,0.9140386313589043,0.11489535680491247,-0.125264606354355
buffer_10_20_every2_phase1,fees_slip2,2025,243,0.5895116216782459,0.09944311370635682,0.7284494898694466,0.0908306457882484,-0.1141067011079675
